Name,Total Paid Claims,Total Claim Dollars Paid
Dukes,3,$159542.38
Nantucket,4,$478827.32
Barnstable,9,$196611.89
Worcester,19,$140106.74
Hampshire,1,$677.44
Norfolk,60,$689197.90
Bristol,38,$740287.84
Plymouth,41,$118988.63
Hampden,1,$6572.77
Suffolk,65,$368437.02
Essex,44,$641863.40
Middlesex,137,$1474781.16
Berkshire,0,$0.00
Franklin,0,$0.00
