Name,Total Paid Claims,Total Claim Dollars Paid
Dukes,0,$0.00
Nantucket,7,$164984.45
Barnstable,87,$657715.32
Worcester,22,$81186.98
Hampshire,28,$183535.63
Norfolk,129,$427743.36
Bristol,30,$151265.26
Plymouth,488,$2706932.71
Hampden,1,$1185.90
Suffolk,92,$327462.87
Essex,165,$1633619.73
Middlesex,117,$491312.97
Berkshire,4,$17341.55
Franklin,2,$13630.69
