Name,Total Paid Claims,Total Claim Dollars Paid
Dukes,0,$0.00
Nantucket,1,$72544.12
Barnstable,56,$572388.69
Worcester,118,$4122295.08
Hampshire,14,$251254.08
Norfolk,129,$1231261.77
Bristol,51,$696610.96
Plymouth,260,$3070638.51
Hampden,30,$788695.96
Suffolk,15,$89071.78
Essex,13,$184235.86
Middlesex,80,$248851.88
Berkshire,46,$838999.78
Franklin,35,$2264917.02
