Name,Total Paid Claims,Total Claim Dollars Paid
Gray,0,$0.00
Roberts,0,$0.00
McMullen,0,$0.00
Duval,0,$0.00
Live Oak,0,$0.00
Leon,0,$0.00
Houston,5,$58580.80
Lamb,0,$0.00
Bailey,0,$0.00
Shelby,0,$0.00
San Augustine,0,$0.00
Uvalde,1,$10334.88
Medina,4,$28550.65
Cass,0,$0.00
Childress,0,$0.00
Yoakum,1,$11947.20
Terry,0,$0.00
Zavala,1,$52422.10
Burleson,1,$429100.00
Milam,3,$61163.53
Franklin,7,$255532.83
Hopkins,2,$2330.37
Harrison,11,$352490.27
Smith,13,$757173.99
Rusk,1,$833.18
Nueces,154,$1724466.81
Gaines,2,$11207.15
Dickens,0,$0.00
Motley,0,$0.00
Foard,0,$0.00
Cottle,0,$0.00
Upton,0,$0.00
Midland,5,$118648.32
Parmer,0,$0.00
Deaf Smith,0,$0.00
Oldham,0,$0.00
Culberson,0,$0.00
Jeff Davis,0,$0.00
Cochran,0,$0.00
Presidio,0,$0.00
Panola,1,$22677.85
Walker,25,$882821.20
Montgomery,88,$2192659.00
Harris,5985,$396325761.54
Fort Bend,256,$6230262.94
Jim Hogg,1,$14538.82
Zapata,0,$0.00
Jackson,15,$241242.46
Wharton,30,$1075961.73
Tom Green,18,$697612.40
Concho,0,$0.00
Orange,10,$123547.56
McLennan,26,$496044.82
Hill,3,$104395.41
Floyd,0,$0.00
Hale,0,$0.00
Hockley,2,$49216.41
Lubbock,24,$704028.25
Wheeler,1,$29964.44
Crosby,0,$0.00
Hemphill,0,$0.00
Anderson,0,$0.00
Fisher,0,$0.00
Jones,0,$0.00
Collingsworth,0,$0.00
Hardin,71,$2587734.91
Tyler,0,$0.00
Nacogdoches,2,$43905.38
Winkler,0,$0.00
La Salle,0,$0.00
Reagan,0,$0.00
Glasscock,0,$0.00
DeWitt,2,$64248.54
Karnes,0,$0.00
Lavaca,0,$0.00
Coryell,6,$57433.22
Bosque,0,$0.00
Rockwall,5,$209388.91
Dallas,193,$9422653.81
Knox,0,$0.00
Kaufman,4,$80095.09
Schleicher,0,$0.00
Menard,0,$0.00
Sabine,0,$0.00
Hansford,0,$0.00
Hutchinson,2,$14515.26
Carson,1,$35215.54
Brooks,1,$557.74
Irion,0,$0.00
Lee,2,$37127.70
Aransas,34,$352846.94
Cherokee,1,$2693.58
Somervell,0,$0.00
Erath,7,$446214.37
Johnson,48,$1724365.56
Grimes,18,$157787.38
San Jacinto,4,$47598.15
Hood,11,$288125.28
Real,0,$0.00
Galveston,106,$1898616.31
Chambers,5,$17729.29
Limestone,21,$241357.57
Robertson,0,$0.00
Madison,0,$0.00
Brazos,19,$288616.08
Angelina,35,$566881.48
Hunt,6,$336345.53
Fannin,5,$113660.01
Grayson,71,$5949413.87
San Saba,0,$0.00
Burnet,0,$0.00
Delta,0,$0.00
Baylor,0,$0.00
Blanco,28,$2403377.75
Llano,2,$31855.45
Bandera,10,$114189.53
Bexar,47,$447666.74
Atascosa,2,$18062.91
Frio,0,$0.00
Marion,0,$0.00
Morris,0,$0.00
Hidalgo,159,$5059161.49
Bell,24,$578309.19
King,0,$0.00
Runnels,0,$0.00
Val Verde,4,$102509.77
Sutton,0,$0.00
Kinney,0,$0.00
Edwards,0,$0.00
Comal,114,$4661072.26
Guadalupe,50,$2528014.77
Washington,3,$94576.32
Rains,0,$0.00
Ellis,9,$140089.53
Henderson,14,$732954.75
Dallam,0,$0.00
Sherman,0,$0.00
Wilson,1,$1317.09
Van Zandt,4,$101963.34
Calhoun,4,$43247.66
Refugio,1,$689.04
Matagorda,4,$115163.64
Moore,0,$0.00
Wood,0,$0.00
Camp,0,$0.00
Denton,46,$1401672.98
Tarrant,99,$2020668.64
Kleberg,1,$1481.27
Kenedy,0,$0.00
Randall,14,$326105.52
Swisher,0,$0.00
Reeves,0,$0.00
Maverick,40,$2076403.33
Webb,9,$387112.87
San Patricio,19,$240852.16
Jim Wells,26,$743363.69
Martin,0,$0.00
Dawson,1,$9326.08
Trinity,2,$80000.00
Hall,0,$0.00
Bowie,16,$1534192.29
Upshur,1,$53282.61
Terrell,0,$0.00
Crockett,0,$0.00
Pecos,0,$0.00
Navarro,46,$2227167.43
Freestone,0,$0.00
Nolan,1,$15879.46
Taylor,25,$583104.44
Coleman,0,$0.00
Andrews,0,$0.00
Williamson,52,$2895858.39
Potter,2,$7984.58
Archer,8,$399767.28
Clay,2,$264435.60
Jack,0,$0.00
Young,2,$14691.42
Parker,8,$66513.84
Victoria,6,$18671.19
Garza,0,$0.00
Lynn,0,$0.00
Palo Pinto,7,$120355.30
Eastland,19,$253300.44
Callahan,0,$0.00
Shackelford,0,$0.00
Haskell,1,$7517.98
Starr,1,$25000.00
Brewster,0,$0.00
Dimmit,0,$0.00
Caldwell,92,$5613862.01
Hays,672,$58844042.85
Montague,11,$426631.04
Brown,17,$488699.20
Kendall,16,$502731.34
Kerr,1,$7941.97
Gillespie,0,$0.00
Cameron,68,$1613278.15
Waller,21,$710236.51
Mason,0,$0.00
Collin,34,$1364185.65
Hartley,0,$0.00
Gonzales,11,$97332.47
Gregg,9,$224285.29
Falls,0,$0.00
Austin,10,$178785.61
Fayette,5,$99528.60
Armstrong,0,$0.00
Briscoe,0,$0.00
Brazoria,119,$2644905.26
Kimble,0,$0.00
Wilbarger,0,$0.00
Wichita,37,$1516419.71
Bee,3,$102936.99
Goliad,0,$0.00
Willacy,21,$440026.31
Jasper,5,$236756.10
Newton,1,$15580.43
McCulloch,0,$0.00
Lampasas,0,$0.00
Hamilton,0,$0.00
Travis,480,$23717863.65
Kent,0,$0.00
Bastrop,80,$3309293.10
Hudspeth,0,$0.00
Ward,0,$0.00
Loving,0,$0.00
Coke,0,$0.00
Castro,0,$0.00
Lipscomb,0,$0.00
Ochiltree,0,$0.00
Scurry,0,$0.00
Polk,7,$348637.94
Liberty,93,$3523192.37
Stonewall,0,$0.00
Colorado,1,$17530.69
Ector,21,$739040.22
Wise,14,$829416.99
Cooke,14,$715236.21
Jefferson,64,$1295785.69
Howard,0,$0.00
Red River,0,$0.00
Sterling,0,$0.00
Mitchell,0,$0.00
Borden,0,$0.00
Hardeman,0,$0.00
Lamar,3,$36264.29
Throckmorton,0,$0.00
Donley,0,$0.00
El Paso,2,$20180.73
Comanche,1,$1505.46
Crane,0,$0.00
Mills,0,$0.00
Titus,0,$0.00
Stephens,0,$0.00
