Name,Total Paid Claims,Total Claim Dollars Paid
Ocean,10,$21375.40
Atlantic,11,$26779.60
Burlington,6,$12747.85
Monmouth,23,$112698.37
Cape May,18,$78164.44
Passaic,369,$1086442.11
Hunterdon,4,$8213.06
Union,136,$559148.33
Hudson,54,$612172.15
Warren,6,$15015.92
Cumberland,0,$0.00
Salem,0,$0.00
Sussex,5,$15618.22
Somerset,11,$19750.27
Morris,230,$491320.12
Middlesex,14,$27534.21
Gloucester,3,$7366.50
Camden,5,$7193.12
Essex,80,$331866.53
Bergen,104,$319690.41
Mercer,12,$148677.74
