Name,Total Paid Claims,Total Claim Dollars Paid
Ocean,105,$235877.56
Atlantic,160,$687800.21
Burlington,15,$141015.74
Monmouth,28,$92121.88
Cape May,695,$1930563.08
Passaic,377,$1090720.50
Hunterdon,0,$0.00
Union,43,$238576.93
Hudson,45,$629081.90
Warren,0,$0.00
Cumberland,116,$1171996.27
Salem,52,$187876.58
Sussex,2,$1338.94
Somerset,2,$3430.00
Morris,154,$328819.67
Middlesex,31,$48823.80
Gloucester,31,$302781.62
Camden,43,$456949.17
Essex,42,$76131.76
Bergen,118,$288945.81
Mercer,11,$41556.00
