Name,Total Paid Claims,Total Claim Dollars Paid
Ocean,15,$191284.32
Atlantic,19,$739880.80
Burlington,116,$3261331.10
Monmouth,9,$55764.72
Cape May,4,$135248.22
Passaic,3,$15295.36
Hunterdon,1,$3803.35
Union,15,$316256.78
Hudson,1,$8245.37
Warren,1,$16542.44
Cumberland,1,$14529.78
Salem,0,$0.00
Sussex,0,$0.00
Somerset,5,$28519.34
Morris,1,$23055.65
Middlesex,13,$314898.81
Gloucester,22,$240306.06
Camden,40,$919302.80
Essex,9,$61288.47
Bergen,12,$332551.05
Mercer,4,$18400.06
