Name,Total Paid Claims,Total Claim Dollars Paid
Ocean,115,$1422499.39
Atlantic,148,$2557181.38
Burlington,14,$79270.83
Monmouth,12,$120062.17
Cape May,488,$8068711.16
Passaic,7,$49276.36
Hunterdon,23,$335708.41
Union,6,$77941.03
Hudson,8,$19417.80
Warren,0,$0.00
Cumberland,6,$28646.40
Salem,3,$30073.23
Sussex,1,$12014.70
Somerset,4,$14608.90
Morris,8,$57035.85
Middlesex,7,$48069.25
Gloucester,7,$22878.18
Camden,41,$201918.86
Essex,10,$84246.18
Bergen,15,$383656.75
Mercer,18,$349558.23
