Name,Total Paid Claims,Total Claim Dollars Paid
Ocean,89,$696726.56
Atlantic,32,$636554.22
Burlington,2,$29488.73
Monmouth,17,$179562.99
Cape May,62,$521911.94
Passaic,6,$238837.81
Hunterdon,1,$841.03
Union,7,$137718.05
Hudson,0,$0.00
Warren,4,$48253.49
Cumberland,1,$682.77
Salem,3,$4989.41
Sussex,7,$23178.01
Somerset,13,$127061.77
Morris,116,$2238550.27
Middlesex,6,$48182.05
Gloucester,1,$3674.35
Camden,0,$0.00
Essex,3,$6493.54
Bergen,8,$87759.26
Mercer,1,$2390.15
