Name,Total Paid Claims,Total Claim Dollars Paid
Ocean,139,$703524.19
Atlantic,60,$478954.12
Burlington,3,$12845.91
Monmouth,47,$443664.64
Cape May,79,$795560.25
Passaic,54,$417226.66
Hunterdon,1,$57803.77
Union,6,$425559.32
Hudson,8,$56441.20
Warren,2,$4175.13
Cumberland,8,$139616.25
Salem,0,$0.00
Sussex,1,$3120.00
Somerset,2,$6934.57
Morris,27,$198168.21
Middlesex,2,$2860.92
Gloucester,5,$29757.92
Camden,4,$4261.09
Essex,17,$149052.09
Bergen,3,$4205.18
Mercer,4,$27681.77
